CustomerID	recency	frequency	monetary	pareto	recency_zscore	frequency_zscore	monetary_zscore	recency_log	frequency_log	monetary_log
17735	2.0	18	12655.419999999998	Top 20%	-0.9146808802573515	2.359945026930518	2.25171251238417	0.6931471805599453	2.8903717578961645	9.445848762613105
14258	9.0	9	12650.079999999996	Top 20%	-0.840382622744927	0.8429222752774753	2.2506270951240133	2.1972245773362196	2.1972245773362196	9.445426723303443
16000	2.0	3	12393.7	Top 20%	-0.9146808802573515	-0.16842622582455338	2.1985148709369606	0.6931471805599453	1.0986122886681098	9.424951626551445
15640	4.0	14	12099.619999999984	Top 20%	-0.893452806682373	1.685712692862499	2.138739682197864	1.3862943611198906	2.6390573296152584	9.400937590821218
13078	3.0	25	11917.889999999994	Top 20%	-0.9040668434698622	3.539851611549551	2.1018009408704876	1.0986122886681098	3.2188758248682006	9.385804302239615
15498	2.0	25	11700.739999999994	Top 20%	-0.9146808802573515	3.539851611549551	2.057662671574058	0.6931471805599453	3.2188758248682006	9.367415913080514
12939	64.0	8	11581.8	Top 20%	-0.25661059943302106	0.6743641917604706	2.033486729828181	4.1588830833596715	2.0794415416798357	9.357198813661084
16525	2.0	25	11484.130000000005	Top 20%	-0.9146808802573515	3.539851611549551	2.0136341635736006	0.6931471805599453	3.2188758248682006	9.348730068905255
14607	15.0	14	11341.100000000002	Top 20%	-0.7766984020199919	1.685712692862499	1.9845616484574669	2.70805020110221	2.6390573296152584	9.33619739178901
14194	4.0	21	11216.74999999999	Top 20%	-0.893452806682373	2.865619277481532	1.959286061135286	1.3862943611198906	3.044522437723423	9.3251723909963
14606	1.0	90	11119.870000000037	Top 20%	-0.9252949170448407	14.49612704015486	1.9395940715914863	0.0	4.499809670330265	9.31649786995921
15125	25.0	15	11117.050000000001	Top 20%	-0.6705580341450998	1.8542707763795039	1.93902087371252	3.2188758248682006	2.70805020110221	9.316244239991377
14895	7.0	20	11020.260000000007	Top 20%	-0.8616106963199055	2.6970611939645273	1.9193471777180409	1.9459101490553132	2.995732273553991	9.30749975004991
13340	45.0	7	10736.47999999999	Top 20%	-0.4582772983953159	0.5058061082434657	1.8616655840687586	3.8066624897703196	1.9459101490553132	9.281411881597235
13319	5.0	26	10692.48999999999	Top 20%	-0.8828387698948839	3.708409695066556	1.8527241036803177	1.6094379124341003	3.258096538021482	9.27730625718044
12971	3.0	83	10662.069999999998	Top 20%	-0.9040668434698622	13.316220455535827	1.846540884007294	1.0986122886681098	4.418840607796598	9.274457241731303
14769	2.0	8	10641.600000000006	Top 20%	-0.9146808802573515	0.6743641917604706	1.8423801178433632	0.6931471805599453	2.0794415416798357	9.27253552456915
17139	15.0	12	10585.569999999985	Top 20%	-0.7766984020199919	1.3485965258284895	1.8309913670780864	2.70805020110221	2.4849066497880004	9.26725647868435
14062	9.0	12	10464.85	Top 20%	-0.840382622744927	1.3485965258284895	1.806453619578826	2.1972245773362196	2.4849066497880004	9.25578685703782
17107	33.0	6	10380.429999999995	Top 20%	-0.5856457398451863	0.3372480247264609	1.789294270308714	3.4965075614664802	1.791759469228055	9.247687215146627
15615	10.0	23	10360.03999999999	Top 20%	-0.8297685859574379	3.202735444515542	1.785149765077517	2.302585092994046	3.1354942159291497	9.24572102923568
15251	9.0	11	10327.109999999999	Top 20%	-0.840382622744927	1.180038442311485	1.7784563586398885	2.1972245773362196	2.3978952727983707	9.242537438508709
16180	100.0	8	10217.480000000001	Top 20%	0.1254947249165901	0.6743641917604706	1.7561727829412124	4.605170185988092	2.0794415416798357	9.23186504511172
16843	42.0	16	10183.820000000007	Top 20%	-0.4901194087577835	2.0228288598965087	1.7493309954923633	3.7376696182833684	2.772588722239781	9.228565284746844
17865	30.0	20	10158.539999999994	Top 20%	-0.6174878502076538	2.6970611939645273	1.7441925407476506	3.4011973816621555	2.995732273553991	9.226079853904938
16779	2.0	21	10097.139999999994	Top 20%	-0.9146808802573515	2.865619277481532	1.7317122748724456	0.6931471805599453	3.044522437723423	9.220017398158298
13001	4.0	13	9797.920000000013	Top 20%	-0.893452806682373	1.5171546093454944	1.6708923212050408	1.3862943611198906	2.5649493574615367	9.189935603429342
17706	4.0	14	9619.539999999994	Top 20%	-0.893452806682373	1.685712692862499	1.6346345064359964	1.3862943611198906	2.6390573296152584	9.171562120922108
13458	7.0	14	9537.919999999998	Top 20%	-0.8616106963199055	1.685712692862499	1.6180442898116612	1.9459101490553132	2.6390573296152584	9.163041195731626
17340	29.0	10	9487.030000000004	Top 20%	-0.628101886995143	1.01148035879448	1.6077003039747049	3.367295829986474	2.302585092994046	9.15769142226094
13199	3.0	37	9335.280000000002	Top 20%	-0.9040668434698622	5.562548613753609	1.5768553471903008	1.0986122886681098	3.6109179126442243	9.141566762163919
16523	1.0	21	9295.670000000007	Top 20%	-0.9252949170448407	2.865619277481532	1.56880415286918	0.0	3.044522437723423	9.13731473696117
14367	8.0	16	9167.820000000007	Top 20%	-0.8509966595324163	2.0228288598965087	1.542817149739783	2.0794415416798357	2.772588722239781	9.12346571291296
15078	7.0	30	9148.200000000026	Top 20%	-0.8616106963199055	4.382642029134575	1.5388291559861789	1.9459101490553132	3.4011973816621555	9.121323348658306
18092	2.0	11	9065.760000000002	Top 20%	-0.9146808802573515	1.180038442311485	1.5220722648012894	0.6931471805599453	2.3978952727983707	9.112270989069627
13969	7.0	18	8986.69	Top 20%	-0.8616106963199055	2.359945026930518	1.5060003654079264	1.9459101490553132	2.8903717578961645	9.103511000299568
14667	10.0	24	8719.639999999998	Top 20%	-0.8297685859574379	3.3712935280325467	1.4517193393171517	2.302585092994046	3.1780538303479458	9.073344699944743
17306	10.0	19	8600.730000000005	Top 20%	-0.8297685859574379	2.528503110447523	1.4275494954210515	2.302585092994046	2.9444389791664403	9.05961398921256
16033	5.0	19	8571.969999999981	Top 20%	-0.8828387698948839	2.528503110447523	1.4217036901023024	1.6094379124341003	2.9444389791664403	9.056264522682381
16656	22.0	15	8568.24	Top 20%	-0.7024001445075675	1.8542707763795039	1.4209455241134703	3.091042453358316	2.70805020110221	9.055829293879937
13090	8.0	13	8528.790000000003	Top 20%	-0.8509966595324163	1.5171546093454944	1.4129268516578222	2.0794415416798357	2.5649493574615367	9.051214503061594
18139	17.0	6	8393.219999999996	Top 20%	-0.7554703284450135	0.3372480247264609	1.3853706685193588	2.833213344056216	1.791759469228055	9.035191430366615
17243	1.0	25	8371.649999999998	Top 20%	-0.9252949170448407	3.539851611549551	1.380986314530301	0.0	3.2188758248682006	9.032618221677124
15358	4.0	22	8234.799999999992	Top 20%	-0.893452806682373	3.034177360998537	1.353169956468055	1.3862943611198906	3.091042453358316	9.016136499247178
14056	1.0	23	8124.399999999982	Top 20%	-0.9252949170448407	3.202735444515542	1.3307298692917882	0.0	3.1354942159291497	9.00263946684283
16672	2.0	20	8093.589999999999	Top 20%	-0.9146808802573515	2.6970611939645273	1.3244673775716764	0.6931471805599453	2.995732273553991	8.998840024727057
13854	8.0	25	8025.0199999999995	Top 20%	-0.8509966595324163	3.539851611549551	1.3105297255999695	2.0794415416798357	3.2188758248682006	8.990331901157445
14952	59.0	11	8015.789999999999	Top 20%	-0.30968078337046706	1.180038442311485	1.3086536204855046	4.07753744390572	2.3978952727983707	8.989181100675601
15290	4.0	18	7803.77	Top 20%	-0.893452806682373	2.359945026930518	1.2655580835007982	1.3862943611198906	2.8903717578961645	8.962375043480215
13629	23.0	11	7792.36	Top 20%	-0.6917861077200783	1.180038442311485	1.2632388679692654	3.1354942159291497	2.3978952727983707	8.960911878487478
17811	4.0	39	7677.709999999991	Top 20%	-0.893452806682373	5.899664780787619	1.2399349187413766	1.3862943611198906	3.6635616461296463	8.946089629226943
18109	1.0	25	7647.869999999996	Top 20%	-0.9252949170448407	3.539851611549551	1.2338695908306916	0.0	3.2188758248682006	8.942195532129402
15044	19.0	17	7629.3799999999965	Top 20%	-0.734242254870035	2.1913869434135136	1.2301112827519858	2.9444389791664403	2.833213344056216	8.939774969924592
14733	16.0	11	7621.5199999999995	Top 20%	-0.7660843652325027	1.180038442311485	1.2285136461106327	2.772588722239781	2.3978952727983707	8.938744224510046
14849	21.0	22	7548.439999999997	Top 20%	-0.7130141812950567	3.034177360998537	1.2136592840559093	3.044522437723423	3.091042453358316	8.92910944605979
13488	17.0	12	7528.6900000000005	Top 20%	-0.7554703284450135	1.3485965258284895	1.2096448662866055	2.833213344056216	2.4849066497880004	8.926489617310777
18172	14.0	20	7490.170000000001	Top 20%	-0.787312438807481	2.6970611939645273	1.2018152271740175	2.6390573296152584	2.995732273553991	8.921360123925634
14527	2.0	54	7475.219999999955	Top 20%	-0.9146808802573515	8.428036033542691	1.1987764653688888	0.6931471805599453	3.9889840465642745	8.919362206707135
13263	1.0	35	7454.069999999956	Top 20%	-0.9252949170448407	5.225432446719599	1.1944774812766974	0.0	3.5553480614894135	8.916528886325953
13018	16.0	28	7272.749999999996	Top 20%	-0.7660843652325027	4.045525862100566	1.1576220772296013	2.772588722239781	3.332204510175204	8.891903515715267
17017	2.0	17	7184.990000000006	Top 20%	-0.9146808802573515	2.1913869434135136	1.1397838340177464	0.6931471805599453	2.833213344056216	8.879763324530709
16745	86.0	17	7170.700000000005	Top 20%	-0.023101790108258687	2.1913869434135136	1.1368792249077024	4.454347296253507	2.833213344056216	8.877772503380685
14796	1.0	16	7170.249999999975	Top 20%	-0.9252949170448407	2.0228288598965087	1.136787757161054	0.0	2.772588722239781	8.877709746907154
15194	3.0	14	7115.009999999999	Top 20%	-0.9040668434698622	1.685712692862499	1.1255595831065583	1.0986122886681098	2.6390573296152584	8.869975970699596
12980	157.0	9	7092.06	Top 20%	0.7304948218034745	0.8429222752774753	1.120894728027797	5.056245805348308	2.1972245773362196	8.86674522757131
16729	38.0	21	7076.279999999985	Top 20%	-0.5325755559077403	2.865619277481532	1.1176872590455345	3.6375861597263857	3.044522437723423	8.864517756494607
13324	36.0	10	7072.799999999994	Top 20%	-0.5538036294827187	1.01148035879448	1.116979908471502	3.58351893845611	2.302585092994046	8.864025858663739
16873	4.0	6	7066.309999999998	Top 20%	-0.893452806682373	0.3372480247264609	1.1156607403032603	1.3862943611198906	1.791759469228055	8.863107850577663
13985	4.0	15	7024.530000000005	Top 20%	-0.893452806682373	1.8542707763795039	1.1071684681816645	1.3862943611198906	2.70805020110221	8.85717782377574
14961	10.0	9	7006.580000000002	Top 20%	-0.8297685859574379	0.8429222752774753	1.1035199213989288	2.302585092994046	2.1972245773362196	8.854619258710594
13093	275.0	7	6942.070000000001	Top 20%	1.9829511627272	0.5058061082434657	1.090407511763595	5.616771097666572	1.9459101490553132	8.845369684741884
17396	39.0	7	6933.3	Top 20%	-0.5219615191202511	0.5058061082434657	1.0886249070123644	3.6635616461296463	1.9459101490553132	8.844105592359687
13027	113.0	6	6912.0	Top 20%	0.2634772031539497	0.3372480247264609	1.0842954336712918	4.727387818712341	1.791759469228055	8.841028777971829
12989	3.0	15	6854.509999999997	Top 20%	-0.9040668434698622	1.8542707763795039	1.0726099208835786	1.0986122886681098	2.70805020110221	8.832676697598965
16187	31.0	15	6841.239999999998	Top 20%	-0.6068738134201647	1.8542707763795039	1.0699126386659246	3.4339872044851463	2.70805020110221	8.830738897862185
17416	29.0	7	6838.340000000002	Top 20%	-0.628101886995143	0.5058061082434657	1.06932317985423	3.367295829986474	1.9459101490553132	8.8303149144292
16532	17.0	3	6748.8	Top 20%	-0.7554703284450135	-0.16842622582455338	1.0511231308889872	2.833213344056216	1.0986122886681098	8.817134807623706
12830	37.0	6	6748.4000000000015	Top 20%	-0.5431895926952295	0.3372480247264609	1.0510418262253056	3.6109179126442243	1.791759469228055	8.817075536949337
16746	4.0	18	6694.310000000009	Top 20%	-0.893452806682373	2.359945026930518	1.0400474030788927	1.3862943611198906	2.8903717578961645	8.80902812877523
16923	12.0	19	6666.829999999986	Top 20%	-0.8085405123824595	2.528503110447523	1.0344617726839265	2.4849066497880004	2.9444389791664403	8.804914763087911
15249	31.0	13	6657.360000000006	Top 20%	-0.6068738134201647	1.5171546093454944	1.0325368847712564	3.4339872044851463	2.5649493574615367	8.80349330940868
16652	58.0	7	6654.26	Top 20%	-0.3202948201579563	0.5058061082434657	1.0319067736277188	4.060443010546419	1.9459101490553132	8.80302755791023
18229	11.0	18	6623.700000000001	Top 20%	-0.8191545491699487	2.359945026930518	1.025695097322405	2.3978952727983707	2.8903717578961645	8.798424502372557
16182	72.0	4	6617.650000000001	Top 20%	-0.1716983051331075	0.0001318576924513735	1.0244653642842128	4.276666119016055	1.3862943611198906	8.797510712004964
17338	17.0	8	6612.179999999995	Top 20%	-0.7554703284450135	0.6743641917604706	1.0233535230083588	2.833213344056216	2.0794415416798357	8.796683805291723
15482	15.0	12	6568.719999999998	Top 20%	-0.7766984020199919	1.3485965258284895	1.0145197712992973	2.70805020110221	2.4849066497880004	8.790089491086084
15144	8.0	17	6530.040000000007	Top 20%	-0.8509966595324163	2.1913869434135136	1.0066576103212383	2.0794415416798357	2.833213344056216	8.784183661550609
16353	3.0	22	6471.709999999997	Top 20%	-0.9040668434698622	3.034177360998537	0.9948013577397915	1.0986122886681098	3.091042453358316	8.775211101076247
16713	18.0	14	6433.750000000006	Top 20%	-0.7448562916575243	1.685712692862499	0.9870855451563602	2.8903717578961645	2.6390573296152584	8.76932839388095
15465	19.0	17	6409.27	Top 20%	-0.734242254870035	2.1913869434135136	0.9821096997390135	2.9444389791664403	2.833213344056216	8.765516261153177
13871	22.0	13	6389.800000000004	Top 20%	-0.7024001445075675	1.5171546093454944	0.9781521952342869	3.091042453358316	2.5649493574615367	8.762473897796857
13576	10.0	17	6354.1500000000015	Top 20%	-0.8297685859574379	2.1913869434135136	0.9709059170836178	2.302585092994046	2.833213344056216	8.756879159349758
13102	1.0	24	6336.290000000001	Top 20%	-0.9252949170448407	3.3712935280325467	0.9672756638502111	0.0	3.1780538303479458	8.754064484630256
18223	4.0	14	6315.230000000003	Top 20%	-0.893452806682373	1.685712692862499	0.9629949733073481	1.3862943611198906	2.6390573296152584	8.750735289951333
15023	3.0	10	6302.5599999999995	Top 20%	-0.9040668434698622	1.01148035879448	0.9604196480852163	1.0986122886681098	2.302585092994046	8.748727045491126
16126	29.0	4	6287.770000000002	Top 20%	-0.628101886995143	0.0001318576924513735	0.9574134081455705	3.367295829986474	1.3862943611198906	8.746377659595073
13709	3.0	13	6249.110000000003	Top 20%	-0.9040668434698622	1.5171546093454944	0.9495553124006938	1.0986122886681098	2.5649493574615367	8.740210334741295
16814	14.0	20	6227.310000000001	Top 20%	-0.787312438807481	2.6970611939645273	0.9451242082300181	2.6390573296152584	2.995732273553991	8.736715795004606
13668	2.0	21	6216.069999999984	Top 20%	-0.9146808802573515	2.865619277481532	0.942839547180547	0.6931471805599453	3.044522437723423	8.73490924045086
17315	1.0	38	6204.459999999995	Top 20%	-0.9252949170448407	5.731106697270614	0.9404796793171756	0.0	3.6375861597263857	8.733039784568431
14057	23.0	17	6147.4000000000015	Top 20%	-0.6917861077200783	2.1913869434135136	0.928881569042923	3.1354942159291497	2.833213344056216	8.723800774090348
15939	89.0	15	6102.259999999999	Top 20%	0.008740320254208912	1.8542707763795039	0.9197063377463953	4.48863636973214	2.70805020110221	8.716430860586504
17509	57.0	8	6100.740000000002	Top 20%	-0.3309088569454455	0.6743641917604706	0.919397380024404	4.04305126783455	2.0794415416798357	8.716181745598984
13225	3.0	7	6083.040000000002	Top 20%	-0.9040668434698622	0.5058061082434657	0.91579964865647	1.0986122886681098	1.9459101490553132	8.713276289015589
15601	11.0	13	5976.979999999998	Top 20%	-0.8191545491699487	1.5171546093454944	0.8942417170811557	2.3978952727983707	2.5649493574615367	8.695687433375804
14101	73.0	6	5976.79	Top 20%	-0.1610842683456183	0.3372480247264609	0.894203097365907	4.290459441148391	1.791759469228055	8.695655644773355
15005	15.0	27	5957.98999999999	Top 20%	-0.7766984020199919	3.876967778583561	0.8903817781728454	2.70805020110221	3.295836866004329	8.692505238899317
15382	14.0	6	5927.859999999999	Top 20%	-0.787312438807481	0.3372480247264609	0.8842575043809918	2.6390573296152584	1.791759469228055	8.68743541931483
13097	32.0	10	5893.319999999993	Top 20%	-0.5962597766326755	1.01148035879448	0.8772368466720396	3.4657359027997265	2.302585092994046	8.681591753297747
14944	29.0	12	5842.950000000003	Top 20%	-0.628101886995143	1.3485965258284895	0.866998556897871	3.367295829986474	2.4849066497880004	8.673008199765814
13209	30.0	8	5820.16	Top 20%	-0.6174878502076538	0.6743641917604706	0.8623662236845817	3.4011973816621555	2.0794415416798357	8.66910021326717
14505	17.0	8	5818.699999999986	Top 20%	-0.7554703284450135	0.6743641917604706	0.8620694616621393	2.833213344056216	2.0794415416798357	8.668849333899304
13316	37.0	4	5815.490000000002	Top 20%	-0.5431895926952295	0.0001318576924513735	0.8614169917360933	3.6109179126442243	1.3862943611198906	8.668297521542758
14415	1.0	13	5811.559999999999	Top 20%	-0.9252949170448407	1.5171546093454944	0.8606181734154158	0.0	2.5649493574615367	8.667621523323117
14735	3.0	32	5807.69	Top 20%	-0.9040668434698622	4.719758196168585	0.8598315507942914	1.0986122886681098	3.4657359027997265	8.666955398826158
15218	10.0	11	5756.890000000001	Top 20%	-0.8297685859574379	1.180038442311485	0.8495058585066629	2.302585092994046	2.3978952727983707	8.658170047658494
18055	7.0	8	5751.660000000002	Top 20%	-0.8616106963199055	0.6743641917604706	0.8484428000290194	1.9459101490553132	2.0794415416798357	8.657261173912863
17686	7.0	7	5739.460000000007	Top 20%	-0.8616106963199055	0.5058061082434657	0.8459630077867157	1.9459101490553132	1.9459101490553132	8.6551378313232
13178	26.0	11	5725.470000000003	Top 20%	-0.6599439973576107	1.180038442311485	0.843119377174433	3.258096538021482	2.3978952727983707	8.65269738678512
14110	3.0	12	5669.65	Top 20%	-0.9040668434698622	1.3485965258284895	0.8317733113575926	1.0986122886681098	2.4849066497880004	8.642900304038971
16553	163.0	12	5668.819999999999	Top 20%	0.7941790425284097	1.3485965258284895	0.831604604180452	5.093750200806762	2.4849066497880004	8.642753902388428
14049	16.0	4	5639.149999999996	Top 20%	-0.7660843652325027	0.0001318576924513735	0.8255738307518303	2.772588722239781	1.3862943611198906	8.637506356926245
13004	11.0	18	5613.429999999999	Top 20%	-0.8191545491699487	2.359945026930518	0.8203459408770708	2.3978952727983707	2.8903717578961645	8.632935034143928
13534	2.0	25	5613.080000000015	Top 20%	-0.9146808802573515	3.539851611549551	0.8202747992963522	0.6931471805599453	3.2188758248682006	8.632872682840635
17049	2.0	9	5594.780000000006	Top 20%	-0.9146808802573515	0.8429222752774753	0.8165551109328933	0.6931471805599453	2.1972245773362196	8.629607172794842
16767	30.0	11	5580.599999999999	Top 20%	-0.6174878502076538	1.180038442311485	0.8136728606053609	3.4011973816621555	2.3978952727983707	8.627069495536084
14060	4.0	17	5514.539999999997	Top 20%	-0.893452806682373	2.1913869434135136	0.8002453953982587	1.3862943611198906	2.833213344056216	8.615161653038411
17716	22.0	11	5505.790000000001	Top 20%	-0.7024001445075675	1.180038442311485	0.798466855880213	3.091042453358316	2.3978952727983707	8.613573707297393
16985	17.0	10	5461.620000000001	Top 20%	-0.7554703284450135	1.01148035879448	0.7894887883931152	2.833213344056216	2.302585092994046	8.605519037446118
15805	23.0	17	5452.169999999996	Top 20%	-0.6917861077200783	2.1913869434135136	0.7875679657136242	3.1354942159291497	2.833213344056216	8.603787314700979
16609	15.0	7	5450.960000000006	Top 20%	-0.7766984020199919	0.5058061082434657	0.7873220191059879	2.70805020110221	1.9459101490553132	8.603565364158355
16265	9.0	9	5423.150000000002	Top 20%	-0.840382622744927	0.8429222752774753	0.7816693123634878	2.1972245773362196	2.1972245773362196	8.598450545723171
18225	3.0	12	5392.820000000001	Top 20%	-0.9040668434698622	1.3485965258284895	0.7755043862397908	1.0986122886681098	2.4849066497880004	8.59284226118307
17719	37.0	15	5367.800000000004	Top 20%	-0.5431895926952295	1.8542707763795039	0.770418779526475	3.6109179126442243	2.70805020110221	8.588192049565926
13050	14.0	16	5356.600000000001	Top 20%	-0.787312438807481	2.0228288598965087	0.7681422489433751	2.6390573296152584	2.772588722239781	8.586103392819446
16303	25.0	3	5305.829999999999	Top 20%	-0.6705580341450998	-0.16842622582455338	0.7578226545055218	3.2188758248682006	1.0986122886681098	8.576580341998524
15150	17.0	10	5303.969999999995	Top 20%	-0.7554703284450135	1.01148035879448	0.757444587819399	2.833213344056216	2.302585092994046	8.576229729365338
17757	1.0	28	5293.0399999999945	Top 20%	-0.9252949170448407	4.045525862100566	0.7552229378842852	0.0	3.332204510175204	8.57416692153653
17730	3.0	13	5288.829999999997	Top 20%	-0.9040668434698622	1.5171546093454944	0.7543672062990314	1.0986122886681098	2.5649493574615367	8.573371235962325
16161	1.0	18	5227.7699999999995	Top 20%	-0.9252949170448407	2.359945026930518	0.7419560493879566	0.0	2.8903717578961645	8.561759208329361
13418	11.0	16	5222.200000000001	Top 20%	-0.8191545491699487	2.0228288598965087	0.7408238819461833	2.3978952727983707	2.772588722239781	8.560693196862088
16258	45.0	5	5203.51	Top 20%	-0.4582772983953159	0.16868994120945613	0.7370249215356361	3.8066624897703196	1.6094379124341003	8.557107894472042
18226	44.0	11	5192.100000000004	Top 20%	-0.46889133518280507	1.180038442311485	0.7347057060041046	3.784189633918261	2.3978952727983707	8.554912778443253
12839	2.0	13	5181.010000000005	Top 20%	-0.9146808802573515	1.5171546093454944	0.7324515342035179	0.6931471805599453	2.5649493574615367	8.552774598011911
